Org_trayID,Full_TrayID,Baseline,TrayID,Transect_ID,Bank_Location,Germinant ID,Family,Genus,Species,Specific Epithet_wconservative cf,SPECIFIC_EPITHET_FINAL,WIS_Grouped,WIS,Longevity_1,Longevity_2,Habit,Functional_Group_1,Functional_Group_2,Nativity,Cultivar_Noxious,C_Value,C_Value_2
26,B18_25_BOTTOM,B18,25,B18-25,Lower,U21,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
26,B18_25_BOTTOM,B18,25,B18-25,Lower,U22,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
26,B18_25_BOTTOM,B18,25,B18-25,Lower,U23,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
26,B18_25_BOTTOM,B18,25,B18-25,Lower,U24,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
26,B18_25_BOTTOM,B18,25,B18-25,Lower,U25,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
26,B18_25_BOTTOM,B18,25,B18-25,Lower,U26,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
26,B18_25_BOTTOM,B18,25,B18-25,Lower,U27,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
26,B18_25_BOTTOM,B18,25,B18-25,Lower,U28,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
26,B18_25_BOTTOM,B18,25,B18-25,Lower,U29,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
26,B18_25_BOTTOM,B18,25,B18-25,Lower,U30,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
26,B18_25_BOTTOM,B18,25,B18-25,Lower,U31,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
26,B18_25_BOTTOM,B18,25,B18-25,Lower,U32,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
26,B18_25_BOTTOM,B18,25,B18-25,Lower,U33,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
26,B18_25_BOTTOM,B18,25,B18-25,Lower,U34,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
26,B18_25_BOTTOM,B18,25,B18-25,Lower,U35,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
26,B18_25_BOTTOM,B18,25,B18-25,Lower,U36,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
26,B18_25_BOTTOM,B18,25,B18-25,Lower,U37,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
26,B18_25_BOTTOM,B18,25,B18-25,Lower,U38,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
26,B18_25_BOTTOM,B18,25,B18-25,Lower,U39,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
26,B18_25_BOTTOM,B18,25,B18-25,Lower,U40,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
26,B18_25_BOTTOM,B18,25,B18-25,Lower,U41,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
26,B18_25_BOTTOM,B18,25,B18-25,Lower,U42,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
26,B18_25_BOTTOM,B18,25,B18-25,Lower,U43,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
26,B18_25_BOTTOM,B18,25,B18-25,Lower,U44,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
26,B18_25_BOTTOM,B18,25,B18-25,Lower,U45,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
26,B18_25_BOTTOM,B18,25,B18-25,Lower,U46,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
26,B18_25_BOTTOM,B18,25,B18-25,Lower,U47,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
26,B18_25_BOTTOM,B18,25,B18-25,Lower,U48,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
26,B18_25_BOTTOM,B18,25,B18-25,Lower,U49,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
26,B18_25_BOTTOM,B18,25,B18-25,Lower,U50,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
26,B18_25_BOTTOM,B18,25,B18-25,Lower,U51,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
26,B18_25_BOTTOM,B18,25,B18-25,Lower,U52,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
26,B18_25_BOTTOM,B18,25,B18-25,Lower,U53,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
26,B18_25_BOTTOM,B18,25,B18-25,Lower,U54,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
26,B18_25_BOTTOM,B18,25,B18-25,Lower,U55,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
26,B18_25_BOTTOM,B18,25,B18-25,Lower,U56,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
26,B18_25_BOTTOM,B18,25,B18-25,Lower,U57,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
26,B18_25_BOTTOM,B18,25,B18-25,Lower,U58,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
26,B18_25_BOTTOM,B18,25,B18-25,Lower,U59,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
26,B18_25_BOTTOM,B18,25,B18-25,Lower,U60,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
26,B18_25_BOTTOM,B18,25,B18-25,Lower,U61,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
26,B18_25_BOTTOM,B18,25,B18-25,Lower,U62,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
26,B18_25_BOTTOM,B18,25,B18-25,Lower,U63,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
26,B18_25_BOTTOM,B18,25,B18-25,Lower,U64,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
26,B18_25_BOTTOM,B18,25,B18-25,Lower,U65,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
26,B18_25_BOTTOM,B18,25,B18-25,Lower,U66,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
26,B18_25_BOTTOM,B18,25,B18-25,Lower,U67,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
26,B18_25_BOTTOM,B18,25,B18-25,Lower,U68,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
26,B18_25_BOTTOM,B18,25,B18-25,Lower,U69,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
26,B18_25_BOTTOM,B18,25,B18-25,Lower,U70,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
27,B18_50_BOTTOM,B18,50,B18-50,Lower,G7,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
27,B18_50_BOTTOM,B18,50,B18-50,Lower,U1,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
27,B18_50_BOTTOM,B18,50,B18-50,Lower,U2,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
27,B18_50_BOTTOM,B18,50,B18-50,Lower,U3,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
27,B18_50_BOTTOM,B18,50,B18-50,Lower,U4,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
30,B3_41_MIDDLE,B3,41,B3-41,Middle,G4,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
30,B3_41_MIDDLE,B3,41,B3-41,Middle,G5,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
31,B5_0_MIDDLE,B5,0,B5-0,Middle,G2,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
38,B10_25_MIDDLE,B10,25,B10-25,Middle,G6,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
39,B10_50_MIDDLE,B10,50,B10-50,Middle,G2,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
40,B13_0_MIDDLE,B13,0,B13-0,Middle,G7,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
43,B14_0_MIDDLE,B14,0,B14-0,Middle,G5,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
43,B14_0_MIDDLE,B14,0,B14-0,Middle,G4,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
43,B14_0_MIDDLE,B14,0,B14-0,Middle,G6,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
43,B14_0_MIDDLE,B14,0,B14-0,Middle,G3,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
48,B15_50_MIDDLE,B15,50,B15-50,Middle,G12,Juncaceae,Juncus,sp.,Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
49,B17_0_MIDDLE,B17,0,B17-0,Middle,G3,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
53,B18_25_MIDDLE,B18,25,B18-25,Middle,G23,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
53,B18_25_MIDDLE,B18,25,B18-25,Middle,G24,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
53,B18_25_MIDDLE,B18,25,B18-25,Middle,G30,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
53,B18_25_MIDDLE,B18,25,B18-25,Middle,G32,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
53,B18_25_MIDDLE,B18,25,B18-25,Middle,G34,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
53,B18_25_MIDDLE,B18,25,B18-25,Middle,G33,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
53,B18_25_MIDDLE,B18,25,B18-25,Middle,G35,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
59,B5_25_TOP,B5,25,B5-25,Upper,G1,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
68,B13_25_TOP,B13,25,B13-25,Upper,G12,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
69,B13_50_TOP,B13,50,B13-50,Upper,G2,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
73,B15_0_TOP,B15,0,B15-0,Upper,G4,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
81,B18_50_TOP,B18,50,B18-50,Upper,G8,Juncaceae,Juncus,sp.,Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
40,B13_0_MIDDLE,B13,0,B13-0,Middle,G4,Amaranthaceae,Kochia,scoparia,Kochia scoparia,Kochia scoparia,FACU-UPL,FACU,Annual,Short-lived,Forb,Annual Forb,Short-lived Forb,Introduced,NA,NA,NA
7,B7_0_BOTTOM,B7,0,B7-0,Lower,G1,Lamiaceae,Lamium,amplexicaule,Lamium amplexicaule,Lamium amplexicaule,FACU-UPL,UPL,Annual,Short-lived,Forb,Annual Forb,Short-lived Forb,Introduced,NA,0,0
43,B14_0_MIDDLE,B14,0,B14-0,Middle,G1,Solanaceae,Leucophysalis,grandiflora,Leucophysalis grandiflora,Leucophysalis grandiflora,FACU-UPL,UPL,Annual,Short-lived,Forb,Annual Forb,Short-lived Forb,NA,NA,NA,NA
16,B14_0_BOTTOM,B14,0,B14-0,Lower,G2,Malvaceae,Malva,neglecta,Malva neglecta,Malva neglecta,FACU-UPL,UPL,Annual,Short-lived,Forb,Annual Forb,Short-lived Forb,Introduced,NA,0,0
59,B5_25_TOP,B5,25,B5-25,Upper,U1,Malvaceae,Malva,neglecta,Malva neglecta,Malva neglecta,FACU-UPL,UPL,Annual,Short-lived,Forb,Annual Forb,Short-lived Forb,Introduced,NA,0,0
5,B5_25_BOTTOM,B5,25,B5-25,Lower,G1,Fabaceae,Melilotus,sp. ,Melilotus sp. ,Melilotus sp. ,FACU-UPL,FACU,Annual to Biennial,Short-lived,Forb,Annual to Biennial Forb,Short-lived Forb,Introduced,NA,0,0
5,B5_25_BOTTOM,B5,25,B5-25,Lower,U1,Fabaceae,Melilotus,sp. ,Melilotus sp. ,Melilotus sp. ,FACU-UPL,FACU,Annual to Biennial,Short-lived,Forb,Annual to Biennial Forb,Short-lived Forb,Introduced,NA,0,0
30,B3_41_MIDDLE,B3,41,B3-41,Middle,G2,Fabaceae,Melilotus,sp. ,Melilotus sp. ,Melilotus sp. ,FACU-UPL,FACU,Annual to Biennial,Short-lived,Forb,Annual to Biennial Forb,Short-lived Forb,Introduced,NA,0,0
30,B3_41_MIDDLE,B3,41,B3-41,Middle,G1,Fabaceae,Melilotus,sp. ,Melilotus sp. ,Melilotus sp. ,FACU-UPL,FACU,Annual to Biennial,Short-lived,Forb,Annual to Biennial Forb,Short-lived Forb,Introduced,NA,0,0
54,B18_50_MIDDLE,B18,50,B18-50,Middle,G8,Fabaceae,Melilotus,sp. ,Melilotus sp. ,Melilotus sp. ,FACU-UPL,FACU,Annual to Biennial,Short-lived,Forb,Annual to Biennial Forb,Short-lived Forb,Introduced,NA,0,0
52,B18_0_MIDDLE,B18,0,B18-0,Middle,G14,Lamiaceae,cf. Mentha,arvensis,cf. Mentha arvensis,Mentha arvensis,FACW-OBL,FACW,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Native,NA,4,4
29,B3_20_MIDDLE,B3,20,B3-20,Middle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA,NA,NA,NA,NA
35,B7_25_MIDDLE,B7,25,B7-25,Middle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA,NA,NA,NA,NA
46,B15_0_MIDDLE,B15,0,B15-0,Middle,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA,NA,NA NA,NA NA,NA,NA,NA,NA
50,B17_25_MIDDLE,B17,25,B17-25,Middle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA,NA,NA,NA,NA
51,B17_50_MIDDLE,B17,50,B17-50,Middle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA,NA,NA,NA,NA
62,B7_25_TOP,B7,25,B7-25,Upper,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA,NA,NA,NA,NA
30,B3_41_MIDDLE,B3,41,B3-41,Middle,G6,Lamiaceae,Nepeta,cataria,Nepeta cataria,Nepeta cataria,FACU-UPL,FACU,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
42,B13_50_MIDDLE,B13,50,B13-50,Middle,G6,Onagraceae,Oenothera,cf. villosa,Oenothera cf. villosa,Oenothera cf. villosa,FACU-UPL,FACU,Biennial,Short-lived,Forb,Biennial Forb,Short-lived Forb,Native,NA,4,4
42,B13_50_MIDDLE,B13,50,B13-50,Middle,G7,Onagraceae,Oenothera,cf. villosa,Oenothera cf. villosa,Oenothera cf. villosa,FACU-UPL,FACU,Biennial,Short-lived,Forb,Biennial Forb,Short-lived Forb,Native,NA,4,4
47,B15_25_MIDDLE,B15,25,B15-25,Middle,G6,Onagraceae,Oenothera,cf. villosa,Oenothera cf. villosa,Oenothera cf. villosa,FACU-UPL,FACU,Biennial,Short-lived,Forb,Biennial Forb,Short-lived Forb,Native,NA,4,4
74,B15_25_TOP,B15,25,B15-25,Upper,G1,Onagraceae,Oenothera,cf. villosa,Oenothera cf. villosa,Oenothera cf. villosa,FACU-UPL,FACU,Biennial,Short-lived,Forb,Biennial Forb,Short-lived Forb,Native,NA,4,4
13,B13_0_BOTTOM,B13,0,B13-0,Lower,G1,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
13,B13_0_BOTTOM,B13,0,B13-0,Lower,G2,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
19,B15_0_BOTTOM,B15,0,B15-0,Lower,G1,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
19,B15_0_BOTTOM,B15,0,B15-0,Lower,G2,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
20,B15_25_BOTTOM,B15,25,B15-25,Lower,G1,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
20,B15_25_BOTTOM,B15,25,B15-25,Lower,G2,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
